line,start_time,end_time,text
230,"00:13:25,280","00:13:26,415","Now, now, no, don't doubt"
231,"00:13:26,548","00:13:28,250",yourself like that.
232,"00:13:28,383","00:13:30,519","Today, you showed me
that you truly understand"
233,"00:13:30,652","00:13:32,354","the complexities
of our problem."
234,"00:13:32,487","00:13:34,623",Even Cheek couldn't see it.
235,"00:13:34,756","00:13:35,992","Oh, that."
236,"00:13:36,125","00:13:37,559",I've never been more proud.
237,"00:13:37,693","00:13:39,996","Gee, what can I say?"
238,"00:13:40,129","00:13:43,198",I need you on this mission.
239,"00:13:43,331","00:13:44,800",When you put it that way...
240,"00:13:44,934","00:13:46,468","Hey, slow down there."
241,"00:13:46,601","00:13:48,037","What are you...
Hey, what are you, huh?"
242,"00:13:48,171","00:13:49,538",I thought we were friends here.
243,"00:13:49,671","00:13:51,573","I wish I could trade places
with you, sir."
244,"00:13:51,707","00:13:54,309","Well, your wish is my command!"
245,"00:13:55,477","00:13:56,611",Wait a minute.
246,"00:13:56,745","00:13:58,981","- That was fun!
- Bye-bye."
247,"00:14:00,116","00:14:02,451","Ah! Aw, too tight."
248,"00:14:02,584","00:14:05,988","- Oh, that's better.
- Oh, great mother of Goola."
249,"00:14:06,122","00:14:07,289",What did you eat for lunch?
250,"00:14:07,422","00:14:09,458","- Flipping!
- No, no, no, no, no."
251,"00:14:09,591","00:14:11,426",I don't want to know.
252,"00:14:13,029","00:14:14,163",Toodle-oo.
253,"00:14:14,296","00:14:15,497",Have a safe trip.
254,"00:14:15,630","00:14:17,432","There go my frequent
flyer miles."
255,"00:14:18,233","00:14:19,868","Oh, oh!"
256,"00:14:20,402","00:14:22,404","I'm feeling a little upset
in the tummy."
257,"00:14:24,740","00:14:26,943","No, I got it under control.
I'm fine now, thanks."
258,"00:14:36,919","00:14:39,588","Ah! Oh, fruit."
259,"00:14:39,721","00:14:44,127","Hey, boy, you know,
this isn't so bad, after all!"
260,"00:14:54,070","00:14:57,305",This is so cool!
261,"00:14:57,439","00:14:58,673",We're going outside the city!
