line,start_time,end_time,text
231,"00:18:00,037","00:18:01,539",Your magic is weak.
232,"00:18:08,713","00:18:10,423",Go.
233,"00:18:37,575","00:18:39,869","We need immediate backup!
Send everything you've got!"
234,"00:18:52,298","00:18:53,298",Ishmael!
235,"00:19:02,933","00:19:03,933",Ishmael!
236,"00:19:30,086","00:19:31,379",Let's go!
237,"00:19:31,462","00:19:32,880",This is as fast as I can go.
238,"00:20:01,826","00:20:04,036",Samir! What happened?
239,"00:20:04,120","00:20:06,163",What didn't happen!
240,"00:20:06,247","00:20:07,873",Samir fell off of a cliff.
241,"00:20:07,957","00:20:10,835",I had a gun to my head.
242,"00:20:10,918","00:20:12,711","Ishmael is buried
under a mountain."
243,"00:20:14,213","00:20:16,048","And you summoned
some flying magic man."
244,"00:20:16,132","00:20:18,134",All for what? Nothing!
245,"00:20:20,010","00:20:21,053","- Oh.
- Not for nothing."
246,"00:20:39,405","00:20:40,405",Light him up.
247,"00:20:53,210","00:20:55,671","Shit! Where the hell
did he come from?"
248,"00:20:55,754","00:20:56,755",Rotor out! Go! Go!
249,"00:20:58,716","00:21:00,444",I can't maintain altitude!
250,"00:21:26,452","00:21:32,333","♪ I see a red door
and I want it painted black ♪"
251,"00:21:32,416","00:21:37,087","♪ no colors anymore
I want them to turn black ♪"
252,"00:21:49,225","00:21:52,728","♪ I wanna see your face
painted black ♪"
253,"00:21:52,811","00:21:56,190","♪ black as night
black as coal ♪"
254,"00:21:56,273","00:22:00,069","♪ I wanna see the sun
blotted out from the sky ♪"
255,"00:22:01,362","00:22:03,155",♪ I wanna see it painted ♪
256,"00:22:03,239","00:22:06,534","♪ painted, painted,
painted black ♪"
257,"00:22:06,617","00:22:07,617",♪ yeah ♪
258,"00:22:22,466","00:22:24,051",♪ I wanna see it painted ♪
259,"00:22:24,134","00:22:26,679","♪ painted, painted,
painted black ♪"
260,"00:22:27,763","00:22:28,764",♪ Yeah ♪
261,"00:22:28,847","00:22:29,847","Oh, shit."
262,"00:22:36,522","00:22:37,722",Stop! Stop the Van!
263,"00:23:14,560","00:23:16,103",Behind you!
264,"00:23:19,189","00:23:20,482",Did he just catch a rocket?
265,"00:23:56,477","00:23:58,103","God willing,
we won't see him again."
266,"00:24:11,158","00:24:13,952","Wait. Hey! Hey!
What are you doing?"
267,"00:24:14,036","00:24:15,596","Don't touch him,
he's made of lightning."
268,"00:24:16,747","00:24:18,040",Good point.
269,"00:24:18,123","00:24:19,523","You get him,
you're the electrician."
270,"00:24:27,466","00:24:28,926","Raptor team, come in."
271,"00:24:29,009","00:24:30,009",What's your status?
272,"00:24:33,472","00:24:35,307",Help me.
273,"00:24:35,391","00:24:38,977","I told you to make it look
real, not punch me in the face."
274,"00:24:41,939","00:24:43,458","Raptor team, come in."
275,"00:24:43,482","00:24:44,692",What's your status?
276,"00:24:44,775","00:24:46,860",Status is that everyone is dead.
277,"00:24:46,944","00:24:49,488","Ishmael, is that you?
What happened?"
278,"00:24:49,571","00:24:53,534","The crown wasn't the only thing
waiting for us down here."
279,"00:24:53,617","00:24:55,786","- Do you have it?
- No."
280,"00:24:55,869","00:24:57,162",But I know who does.
281,"00:24:57,246","00:24:59,248","Copy that. We're en route
to your location."
282,"00:25:01,375","00:25:03,019",We need immediate backup.
283,"00:25:03,043","00:25:04,545",Send everything you've got!
284,"00:25:04,628","00:25:05,647","This rare, magical mineral"
285,"00:25:05,671","00:25:07,381",has been mined for centuries...
286,"00:25:07,464","00:25:08,817",Reports of an eternium blast.
287,"00:25:08,841","00:25:10,551",It is unknown who or why...
288,"00:25:10,634","00:25:12,153",Decimated a number of troops.
289,"00:25:12,177","00:25:13,887",An unidentified male.
290,"00:25:13,971","00:25:15,806","This being is
somehow able to harness..."
291,"00:25:15,889","00:25:17,391",What do you think?
