line,start_time,end_time,text
287,"00:28:16,400","00:28:17,628",I know this place.
288,"00:28:18,000","00:28:20,116",They run black market mech.
289,"00:28:21,200","00:28:22,792","- You tooled up?
- Yep."
290,"00:28:23,160","00:28:25,230","Target's the basement.
I'll lead."
291,"00:28:25,320","00:28:27,038",Switching to mind-comms.
292,"00:28:27,640","00:28:30,279","- Hope you've been practicing.
- That's unfair."
293,"00:28:31,840","00:28:33,956",It just takes me a moment to
294,"00:28:34,120","00:28:35,553",get the hang of it.
295,"00:28:45,400","00:28:48,790","Two mercs at the doors.
Armed and enhanced."
296,"00:28:49,240","00:28:51,708","Copy that.
We've got it covered."
297,"00:29:02,400","00:29:04,480","There's a lot
of heat in here for a nightclub."
298,"00:29:04,680","00:29:07,911","It's a Yakuza club.
What did you expect?"
299,"00:29:08,240","00:29:09,673",I quite like the place.
300,"00:29:10,080","00:29:11,991","Why doesn't
that surprise me?"
301,"00:29:12,680","00:29:14,591","I'm gonna have to
draw some attention,"
302,"00:29:14,680","00:29:16,910","see if I can access
the basement that way."
303,"00:29:20,840","00:29:22,876","You're not here
looking for any trouble, are you?"
304,"00:29:22,960","00:29:26,191","I'm just here for
the girls and the beer."
305,"00:29:29,400","00:29:31,834","- Can I help you?
- I'm looking for someone."
306,"00:29:32,080","00:29:33,433",You been here before?
307,"00:29:33,520","00:29:36,273","My friend had some mech work
done here. Industry stuff."
308,"00:29:36,360","00:29:37,952",We don't do mech work here.
309,"00:29:38,680","00:29:40,079",My mistake.
310,"00:29:40,680","00:29:42,477","Why don't you come
have fun with us?"
311,"00:29:42,560","00:29:43,993",We'll have some privacy.
312,"00:29:52,040","00:29:53,075",I'm in.
313,"00:29:53,840","00:29:55,478","I'll be here
when you need me."
314,"00:30:07,960","00:30:09,279","You say your friend
worked here?"
315,"00:30:09,360","00:30:12,079","I said my friend
had work done here."
316,"00:30:13,240","00:30:14,559",She's human?
317,"00:30:15,200","00:30:16,599",Your friend.
318,"00:30:17,080","00:30:19,230",Now what's that supposed to mean?
319,"00:30:19,320","00:30:20,389",Batou.
320,"00:30:20,920","00:30:22,035",Can you hear me?
321,"00:30:22,120","00:30:26,113","Who did this
stunning work on you?"
322,"00:30:26,480","00:30:27,879",It's divine.
323,"00:30:34,920","00:30:36,148",Ladriya. Guns.
324,"00:30:37,280","00:30:38,474",Here.
325,"00:30:41,520","00:30:43,351","Batou, I'm losing signal."
326,"00:30:43,520","00:30:45,511","Don't worry, sweetie."
327,"00:30:46,440","00:30:47,919",We have privacy.
328,"00:30:49,480","00:30:50,515",Listen.
329,"00:30:51,160","00:30:53,469",No signals going in or out.
330,"00:30:54,520","00:30:57,193","Major, I'm in position.
Do you copy?"
331,"00:30:58,120","00:30:59,120",Beer.
332,"00:31:00,960","00:31:03,599","If you don't answer,
you're gonna hurt my feelings."
333,"00:31:11,440","00:31:13,908","Ladriya, do you have Major
on comms?"
334,"00:31:14,000","00:31:16,639","Got nothing.
Signal's still blocked."
335,"00:31:17,120","00:31:19,793","I'm afraid I get
bored rather easily, so,"
336,"00:31:20,480","00:31:22,072","if you don't want to talk,"
337,"00:31:23,800","00:31:25,950",maybe you want to dance!
338,"00:31:28,480","00:31:30,471","Major, come on.
Answer me."
339,"00:31:46,600","00:31:48,477",I thought you said no trouble.
340,"00:31:48,680","00:31:50,520",Dance.
341,"00:31:52,440","00:31:55,079",No! Enough!
342,"00:31:57,160","00:31:58,309",The truth is...
343,"00:31:58,520","00:31:59,839",Hmm.
344,"00:31:59,960","00:32:01,632",...I wasn't built to dance.
345,"00:32:55,880","00:32:58,917","Back on comms.
I'm heading to the back room."
346,"00:32:59,240","00:33:02,312","I missed you.
I'll meet you there."
347,"00:33:33,920","00:33:37,435","Collaborate with Hanka Robotics
and be destroyed."
348,"00:33:47,760","00:33:49,273",Major?
349,"00:33:52,720","00:33:54,915",Hey.
350,"00:34:22,200","00:34:23,679",Where's Batou?
351,"00:34:24,240","00:34:27,471","In Enhancement
next door. He's doing well."
352,"00:34:29,360","00:34:31,669",You took most of the blast.
353,"00:34:34,520","00:34:36,431",I saw him down there.
354,"00:34:38,240","00:34:39,753",It was like...
355,"00:34:41,240","00:34:43,231",...he waited to see me.
356,"00:34:44,240","00:34:45,958",We synaptic-scanned you.
357,"00:34:46,040","00:34:49,510","Everything you witnessed
went to Section 9 to evaluate."
358,"00:34:52,160","00:34:54,116","You know, the scan"
359,"00:34:54,200","00:34:56,668","also turned up
a number of glitches."
360,"00:34:57,880","00:34:59,836",They've been getting worse.
361,"00:35:01,280","00:35:02,599",Since when?
362,"00:35:03,600","00:35:05,033",Since the Deep Dive.
363,"00:35:21,680","00:35:24,399","Do any of the glitches
mean something to you?"
364,"00:35:25,880","00:35:27,029",No.
365,"00:35:28,040","00:35:29,040",They don't.
366,"00:35:31,360","00:35:34,079","You've been inside
the same shell as he has."
367,"00:35:34,720","00:35:38,793","That could have
very serious consequences."
368,"00:35:39,720","00:35:42,951","You were not authorized
to Deep Dive the geisha."
369,"00:35:43,960","00:35:45,552",You're disappointed.
370,"00:35:47,160","00:35:48,991","No, I'm worried."
371,"00:35:51,480","00:35:53,232",You're not invulnerable.
372,"00:35:54,240","00:35:57,835","I can repair your body,
but I can't protect your mind."
373,"00:35:58,440","00:35:59,839",Why not?
374,"00:36:03,160","00:36:05,469","You can see all my thoughts,"
375,"00:36:06,200","00:36:08,077","so you should be
able to secure them."
376,"00:36:09,440","00:36:12,591","Try and understand
your importance, Mira."
377,"00:36:15,520","00:36:18,512","You're what everyone
will become one day."
378,"00:36:21,560","00:36:24,438","You don't know how alone
that makes me feel."
379,"00:36:42,120","00:36:43,792","I can see you out there,
you know."
380,"00:36:46,640","00:36:48,471","How many fingers
am I holding up?"
381,"00:36:48,760","00:36:50,671",Funny.
382,"00:37:00,120","00:37:02,315",Say something nice.
383,"00:37:03,280","00:37:05,157",You chose those?
384,"00:37:05,520","00:37:07,158",They're tactical.
385,"00:37:07,920","00:37:10,912","- Always for the job.
- What else I got?"
386,"00:37:11,680","00:37:13,636","- They suit you.
- Yeah?"
387,"00:37:13,880","00:37:16,474","I got night-vision, mile-zoom,"
388,"00:37:16,960","00:37:18,075",and X-ray.
389,"00:37:19,720","00:37:21,438",I guess I see like you now.
390,"00:37:22,200","00:37:24,634","Don't worry.
You'll get used to it."
391,"00:37:27,240","00:37:28,992",Thanks for saving my ass.
392,"00:37:29,920","00:37:31,956",Glad to see you're okay.
393,"00:37:32,600","00:37:33,749",Major?
394,"00:37:35,080","00:37:37,196",Could you feed the dogs for me?
395,"00:37:38,640","00:37:39,993",I don't want to scare them.
396,"00:37:40,440","00:37:41,759",Anytime.
397,"00:38:25,640","00:38:28,677","Are you insufficiently funded,
Mr. Aramaki?"
398,"00:38:29,280","00:38:32,795","Is Section 9 missing some
critical operational resource?"
399,"00:38:36,320","00:38:38,456",Major is our most sophisticated weapon
400,"00:38:38,480","00:38:40,391",only if she's intact.
401,"00:38:42,120","00:38:43,633",And Dr. Ouelet informed me
402,"00:38:43,720","00:38:46,871","that you let her dive
a corrupted geisha."
403,"00:38:55,440","00:38:57,158","You realize
the supreme importance"
404,"00:38:57,240","00:38:59,117","that Hanka represents
to this government."
405,"00:39:00,440","00:39:03,079",Major is the future of my company.
406,"00:39:03,720","00:39:06,393","If you compromise
her systems again,"
407,"00:39:07,120","00:39:09,031",I will burn this section.
408,"00:40:07,080","00:40:08,991",Come here. With me.
409,"00:40:10,000","00:40:12,150",Create your own beauty.
410,"00:40:12,240","00:40:13,912",Beauty enhanced.
411,"00:40:24,680","00:40:25,999",You human?
412,"00:40:27,720","00:40:28,835",Yeah.
413,"00:40:34,680","00:40:36,193",Can you take that off
414,"00:40:36,760","00:40:38,910",so I can see your face?
415,"00:41:04,720","00:41:06,472",What does that feel like?
416,"00:41:06,560","00:41:07,595",It feels
417,"00:41:08,280","00:41:09,759",different.
418,"00:41:21,080","00:41:22,672",What are you?
419,"00:41:59,200","00:42:00,235",Look at me.
420,"00:42:03,200","00:42:05,589","Tell me what
they took from me."
421,"00:42:07,480","00:42:10,119","I'm sorry.
They never told us."
422,"00:42:33,160","00:42:35,879","It feels weird
driving with these eyes."
423,"00:42:39,320","00:42:40,912",Why do you take that?
424,"00:42:41,000","00:42:44,117","It keeps my brain
from rejecting this body."
425,"00:42:46,320","00:42:48,675","Major, Batou, you need to get here."
426,"00:42:48,760","00:42:50,273",What have you got?
427,"00:42:50,360","00:42:52,749","Another Hanka
scientist has been found dead."
428,"00:42:52,880","00:42:54,108",It's Dahlin.
429,"00:42:54,560","00:42:55,560",Got it.
430,"00:43:02,920","00:43:04,478","Major, this way."
431,"00:43:34,080","00:43:35,149",What is that?
432,"00:43:36,920","00:43:39,514","She found what Kuze
stole from Osmond."
433,"00:43:40,360","00:43:45,275","It's a list of everyone who
worked on a project called 2571."
434,"00:43:45,360","00:43:46,952",That's who he's targeting.
435,"00:43:47,400","00:43:49,231",Is anyone else on the list?
436,"00:43:52,120","00:43:54,395",Find Ouelet. Now!
437,"00:43:54,560","00:43:57,632","She's in transit.
Her comms are down."
438,"00:44:02,240","00:44:04,276","I'm looking at her
and I'm thinking,"
439,"00:44:04,360","00:44:06,749","""You want me to pay for violin, too."""
440,"00:44:06,840","00:44:08,398",Don't get me wrong.
441,"00:44:09,240","00:44:11,231",I love that kid to pieces.
442,"00:44:11,440","00:44:13,317",I do. She's amazing.
443,"00:44:13,400","00:44:16,915","But when she practices that
thing, it is painful, right?"
444,"00:44:17,560","00:44:18,595",Why not piano?
445,"00:44:19,080","00:44:21,514","I mean,
it's the same price, you know?"
446,"00:44:21,600","00:44:23,352",And doesn't sound so bad.
447,"00:44:25,600","00:44:28,910","At least, if you can't
play that proper, it sounds..."
448,"00:45:17,560","00:45:20,120",2571. Tell me everything!
449,"00:45:32,160","00:45:34,196","Are you prepared
to die for 257..."
450,"00:45:43,200","00:45:44,269",Go!
451,"00:45:59,040","00:46:00,075",Go!
452,"00:47:57,960","00:47:58,960",Where's Kuze?
453,"00:47:59,400","00:48:00,833",Why does he want to kill Ouelet?
454,"00:48:00,920","00:48:02,069",I don't know anything.
