line,start_time,end_time,text
233,"00:16:13,240","00:16:15,280","Hey, cady, do you wanna grab
some toys to play with?"
234,"00:16:15,350","00:16:16,800",I Don't have any toys here.
235,"00:16:17,000","00:16:18,670","I just unpacked a bunch
this morning."
236,"00:16:18,870","00:16:21,010","They're just old. I Don't
think she plays with them."
237,"00:16:21,210","00:16:23,390","- What about these ones up here?
- Those aren't toys."
238,"00:16:23,590","00:16:26,550","They're aunt Gemma's collectibles.
You're not supposed to play with them."
239,"00:16:28,840","00:16:31,510","That's okay.
We can play with them."
240,"00:16:31,710","00:16:34,160","We can totally play with them.
Do you wanna play with them?"
241,"00:16:35,160","00:16:36,270",You wanna play... yeah.
242,"00:16:37,130","00:16:38,340",Play with it. No big deal.
243,"00:17:02,880","00:17:04,840","There's a lever you have to pull
on the bottom..."
244,"00:17:04,910","00:17:06,920","Maybe, Gemma,
for the sake of the exercise,"
245,"00:17:07,120","00:17:08,780",we might let cady lead.
246,"00:17:08,980","00:17:10,750","Yeah, I'm just
explaining how it works."
247,"00:17:10,950","00:17:13,440","Well, it's a toy. I'm sure
it's not that complicated."
248,"00:17:15,200","00:17:18,070","That's great, cady. Do you
want to roll it to aunt Gemma?"
249,"00:17:22,240","00:17:25,560","It's just that this is not what it was
designed to do. It does other things."
250,"00:17:28,590","00:17:30,360","But, yeah, totally."
251,"00:17:30,560","00:17:32,980","Let's just roll it on the ground
like a tennis ball."
252,"00:17:33,180","00:17:34,430",Let's do that instead.
253,"00:17:41,530","00:17:43,680","We'll do a few more sessions
with cady initially,"
254,"00:17:43,880","00:17:45,586","but that can happen
at your office or school."
255,"00:17:45,610","00:17:47,490","Yeah. I haven't had time
to look into that yet."
256,"00:17:47,540","00:17:50,790","Nicole was homeschooling her.
But, yeah, it's on my list."
257,"00:17:50,990","00:17:54,550","Sorry, can I just ask, how
close were you and your sister?"
258,"00:17:55,790","00:17:56,790",Oh...
259,"00:17:57,900","00:17:59,636","- I Don't know.
- But you wanted this, right?"
260,"00:17:59,660","00:18:00,660",To take custody?
261,"00:18:00,800","00:18:02,740","Yeah, of course."
262,"00:18:02,940","00:18:04,700","Okay, because
the father's parents have said"
263,"00:18:04,870","00:18:06,636","they're willing to take her
if it's too much."
264,"00:18:06,660","00:18:08,676","Wait. Did they contact you?
It's no big deal, Gemma."
265,"00:18:08,700","00:18:10,540","They're just trying to be
supportive."
266,"00:18:10,740","00:18:13,096","If Nicole wanted cady to go to
Jacksonville, she would have said so."
267,"00:18:13,120","00:18:15,780","But even so, I need to make my
own recommendations to the court"
268,"00:18:15,980","00:18:18,790","as to whether or not
this is a safe space."
269,"00:18:18,990","00:18:22,440","So, you're gonna need to make one or
two adjustments in order for this to work."
270,"00:18:24,370","00:18:25,440",Okay.
271,"00:18:47,910","00:18:49,580","Listen, cady, um,"
272,"00:18:49,780","00:18:53,610","I have this project at work
that's kind of overdue."
273,"00:18:53,810","00:18:56,340","And with all the time that
I had to take off last week,"
274,"00:18:56,540","00:18:58,340","I'm not really sure
I'm gonna get it done."
275,"00:19:01,890","00:19:05,000","Anyway, it's not gonna take
longer than a couple of hours."
276,"00:19:05,200","00:19:09,150","But if you could just hold down
the fort by yourself for a little while,"
277,"00:19:09,350","00:19:11,530",that would help me so much.
278,"00:19:11,730","00:19:14,150",You can use my iPad if you want.
279,"00:19:14,350","00:19:17,980","You can facetime a friend
or play a game or something."
280,"00:19:18,180","00:19:19,470",What about screen time?
281,"00:19:19,670","00:19:20,880",Hmm?
282,"00:19:21,880","00:19:23,850","How long
before I have to turn it off?"
283,"00:19:24,050","00:19:26,160","Oh, I Don't care.
As long as you want."
284,"00:19:27,540","00:19:30,000","I'm not gonna be gone that long.
I'll just be down the hall."
285,"00:19:30,190","00:19:32,930","And, uh, when I'm done,
we can go out somewhere."
286,"00:19:33,130","00:19:36,450","We can...
Go to a playground or..."
287,"00:19:37,170","00:19:38,620",Get something to eat.
288,"00:19:39,480","00:19:40,550",Okay?
289,"00:20:12,900","00:20:14,070",Cady?
290,"00:20:17,940","00:20:19,910","Cady, I'm sorry."
291,"00:20:20,110","00:20:21,110",Come here.
292,"00:20:26,940","00:20:29,190","I'm not off to
a very good start here, am I?"
293,"00:20:30,910","00:20:33,160","What is this?
Did you draw a picture?"
294,"00:20:33,360","00:20:34,680","Oh, my god."
295,"00:20:34,880","00:20:36,030",This is amazing.
296,"00:20:36,230","00:20:37,410",I'm still working on it.
297,"00:20:37,610","00:20:39,310",Tell me.
298,"00:20:39,510","00:20:42,030","It was actually supposed to be
a different animal for each head."
299,"00:20:42,230","00:20:43,410",Mm-hmm.
300,"00:20:43,610","00:20:45,146","Like, this one
was supposed to be a tiger."
301,"00:20:45,170","00:20:47,280","And this one was supposed
to be a grizzly bear,"
302,"00:20:47,480","00:20:49,380","but I can never seem to
get the fur right.Mmm."
303,"00:20:49,580","00:20:51,560",It's hard. I can relate.
304,"00:20:51,760","00:20:54,520","I've actually been working
with some furry creatures myself."
305,"00:20:55,530","00:20:56,870",Do you wanna see?
306,"00:20:57,420","00:20:58,560",Yeah?
307,"00:21:00,360","00:21:03,300","So we're working on a version of
the purrpetual pet that's cheaper,"
308,"00:21:03,500","00:21:05,160",but we still want it to be fun.
309,"00:21:05,360","00:21:07,990","So, what do you think?"
310,"00:21:10,890","00:21:11,920",Yeah.
311,"00:21:12,750","00:21:13,990",What's that?
312,"00:21:15,130","00:21:16,270",Oh!
313,"00:21:16,470","00:21:17,590",That's Bruce.
314,"00:21:17,790","00:21:19,730",Is he a toy?
315,"00:21:19,930","00:21:21,520","Yeah, kinda."
316,"00:21:21,720","00:21:24,170","He's a proxy robot. I built
him when I was in college."
317,"00:21:25,620","00:21:27,530",Why doesn't he have a face?
318,"00:21:27,730","00:21:31,630","Yeah, I know what you mean.
It's a pretty obvious design flaw."
319,"00:21:31,830","00:21:34,180","Okay, hold on.
Let's see what we have."
320,"00:21:39,150","00:21:41,160",Let's see this.
321,"00:21:41,360","00:21:42,360",How's that?
322,"00:21:43,780","00:21:45,300","Would you maybe
want to talk to him?"
323,"00:21:46,270","00:21:47,470",Yes.
324,"00:21:47,960","00:21:49,300",Okay.
325,"00:22:03,140","00:22:04,900","Hey, cady. What's up?"
326,"00:22:05,040","00:22:06,320",Give me five.
327,"00:22:09,250","00:22:11,050","Oh, come on.
You can do better than that."
328,"00:22:12,910","00:22:15,300","Ouch, girl. Not so hard."
329,"00:22:15,500","00:22:17,440",How does he work?
330,"00:22:17,640","00:22:20,130","Are you sure you want to know?
It might freak you out."
331,"00:22:20,330","00:22:22,370",I won't get freaked out.
332,"00:22:23,410","00:22:24,550",Okay.
333,"00:22:28,170","00:22:30,000",Let's see what we've got here.
334,"00:22:31,240","00:22:34,560","Okay.
These are stereoscopic cameras."
335,"00:22:34,760","00:22:37,560",That is a laser. That's radar.
336,"00:22:37,760","00:22:41,570","These are bump sensors, so he can tell the
difference between a human and a hard surface."
337,"00:22:41,770","00:22:45,290","And this little block right here
is where all of his thoughts go."
338,"00:22:45,490","00:22:47,020",It's his brain? Yeah.
339,"00:22:47,220","00:22:50,060","And this is a spectrometer,
which means he can even smell."
340,"00:22:50,260","00:22:52,060",I can't believe you made this.
341,"00:22:52,260","00:22:54,160",Yeah. He's pretty cool.
342,"00:22:54,360","00:22:56,826","But the problem with toys like
Bruce is that they're so expensive,"
343,"00:22:56,850","00:22:58,860","and most kids
can't afford to have one."
344,"00:22:59,060","00:23:00,650","If I had a toy like Bruce,"
345,"00:23:00,850","00:23:03,270","I Don't think I'd ever
need another toy again."
346,"00:23:51,590","00:23:54,160","Okay, so we've got this one
or the one with the bangs."
347,"00:23:54,360","00:23:57,400","A little bit of auburn chic. I really think
you gotta revisit this."
348,"00:23:57,600","00:23:59,430","- No, absolutely not.
- Look at that."
349,"00:24:03,820","00:24:05,720","Hold on just a second. No, no, no."
350,"00:24:08,930","00:24:10,650","- Shit.
- What is this?"
351,"00:24:10,850","00:24:11,850",Where's Gemma?
352,"00:24:11,960","00:24:13,830",Where's my prototype?
353,"00:24:14,030","00:24:18,350","Uh, David, I just wanna be exceedingly
clear that this was not my idea."
354,"00:24:26,700","00:24:28,980","Cady, there's someone
I want you to meet."
355,"00:24:30,950","00:24:33,510","Do you remember
how much you liked Bruce?"
356,"00:24:33,710","00:24:36,680","I think you're gonna like m3gan
even more."
357,"00:24:36,880","00:24:40,340","You see, Bruce requires
someone else to operate him,"
358,"00:24:40,540","00:24:43,620",but m3gan works all on her own.
359,"00:24:45,310","00:24:47,660","Okay, what I want you to do"
360,"00:24:47,860","00:24:49,870","is take your fingers
and put them here."
361,"00:24:50,070","00:24:52,970","And when you do that,
you're gonna pair with her."
362,"00:24:53,170","00:24:55,460","That means she'll recognize you
as her primary user."
363,"00:24:55,660","00:24:58,150",She's yours and yours alone.
364,"00:24:58,350","00:25:00,460",So just keep your fingers there
365,"00:25:00,660","00:25:02,220",and say your name.
366,"00:25:03,670","00:25:06,020","Hi, m3gan. I'm cady."
367,"00:25:08,160","00:25:09,990","It's nice to meet you, cady."
368,"00:25:15,090","00:25:17,170","Ooh, I like that jacket.
Where'd you get it?"
369,"00:25:18,550","00:25:21,480","I'm not sure.
I can't remember."
370,"00:25:21,680","00:25:24,760","Oh. Well, anyway,
it looks good on you."
371,"00:25:24,960","00:25:26,110",Do you wanna hang out?
372,"00:25:28,660","00:25:29,730",Okay.
373,"00:25:52,370","00:25:53,550",Shall we draw?
374,"00:25:53,750","00:25:55,690",What are you going to draw?
375,"00:25:55,890","00:25:57,450",See if you can guess.
376,"00:26:20,950","00:26:22,610",There's nothing there.
377,"00:26:22,810","00:26:24,820",Oh. I'm sorry.
378,"00:26:44,110","00:26:45,910","Do you like it, cady?"
379,"00:26:48,980","00:26:50,090",I love it.
380,"00:26:50,290","00:26:52,120",Jesus.
381,"00:26:54,820","00:26:56,470",This is incredible.
382,"00:26:57,470","00:26:58,510","I mean,"
383,"00:26:59,410","00:27:01,830","this is unbelievable, isn't it?"
384,"00:27:02,030","00:27:03,620","Yeah, it is."
385,"00:27:05,830","00:27:07,310",How did you do this?
386,"00:27:07,510","00:27:09,250",I thought you didn't wanna know.
387,"00:27:09,450","00:27:12,320","That wasn't a simulation, right?
That kid's not an actress?"
388,"00:27:12,520","00:27:14,220","No, that's my niece, cady."
389,"00:27:14,420","00:27:16,706","We need to get this in front of
the board. I was just gonna say..."
390,"00:27:16,730","00:27:19,630","But first things first,
let's talk manufacturing costs."
391,"00:27:20,360","00:27:22,160",More or less than a Tesla?
392,"00:27:22,360","00:27:23,360",Um...
393,"00:27:24,500","00:27:25,700","Depends on the model, I guess."
394,"00:27:25,880","00:27:27,360","Okay, I'm in."
395,"00:27:28,060","00:27:29,540",I'm all in.
396,"00:27:29,740","00:27:31,476","But we're asking the board
to invest in something"
397,"00:27:31,500","00:27:33,370","that's not gonna see a profit
for three years."
398,"00:27:33,570","00:27:36,340","So bottom line is, this isn't
going anywhere without Greg."
399,"00:27:36,540","00:27:38,900","- He's the chairman.
- Yeah, I know who Greg is, Kurt."
400,"00:27:39,100","00:27:42,210","Now, Greg is a hard-ass
when it comes to spending money."
401,"00:27:42,410","00:27:45,700","But here's the thing, he's got a kid
who's about the same age as your niece."
402,"00:27:45,900","00:27:48,390","If we can show him
what you just showed me"
403,"00:27:48,590","00:27:51,810","and get him to respond
emotionally instead of analytically,"
404,"00:27:52,010","00:27:53,710",we should be off to the races.
405,"00:27:53,910","00:27:56,670","So, can we keep the girl?
Can we make her part of it?"
406,"00:27:56,870","00:27:59,500","She's paired with her, right?
That's how this whole thing works?"
407,"00:27:59,700","00:28:02,700","Yeah, the more time she spends with
cady, the more effective she's gonna be."
408,"00:28:02,740","00:28:04,960","Love it.
Kurt, get shelley on the phone."
