line,start_time,end_time,text
364,"00:36:47,458","00:36:48,959","I'm going, Mother."
365,"00:36:49,585","00:36:52,755","I cannot stand by
while innocent lives are lost."
366,"00:36:53,631","00:36:58,052","If no one else will defend the world
from Ares, then I must."
367,"00:36:59,845","00:37:01,180",I have to go.
368,"00:37:01,347","00:37:02,723",I know.
369,"00:37:03,891","00:37:06,227",Or at least I know I cannot stop you.
370,"00:37:11,941","00:37:13,692",There is so much...
371,"00:37:14,735","00:37:15,945",So much you do not understand.
372,"00:37:16,112","00:37:17,571",I understand enough.
373,"00:37:17,738","00:37:21,283","That I'm willing to fight for those
who cannot fight for themselves."
374,"00:37:23,994","00:37:25,496",Like you once did.
375,"00:37:26,163","00:37:28,082","You know that if you choose to leave,"
376,"00:37:29,792","00:37:31,168",you may never return.
377,"00:37:33,087","00:37:35,005",Who will I be if I stay?
378,"00:37:43,889","00:37:46,851","This belonged to
the greatest warrior in our history,"
379,"00:37:47,435","00:37:50,020",our beloved Antiope.
380,"00:37:50,187","00:37:52,314",Make sure you are worthy of it.
381,"00:37:53,899","00:37:55,151",I will.
382,"00:37:58,237","00:38:00,739","Be careful in the world of men, Diana."
383,"00:38:02,283","00:38:04,660",They do not deserve you.
384,"00:38:09,248","00:38:12,209",You have been my greatest love.
385,"00:38:16,297","00:38:17,506","Today,"
386,"00:38:19,550","00:38:21,552",you are my greatest sorrow.
387,"00:39:00,424","00:39:01,800",Should you have told her?
388,"00:39:02,676","00:39:07,139","The more she knows,
the sooner he'll find her."
389,"00:39:18,776","00:39:20,653",How long until we reach the war?
390,"00:39:21,862","00:39:23,989",The war? Which part?
391,"00:39:24,156","00:39:25,407",The Western Front in France
392,"00:39:25,574","00:39:27,952","is 400 miles long
from the Alps to the North Sea."
393,"00:39:29,662","00:39:31,539","Where the fighting
is the most intense, then."
394,"00:39:31,705","00:39:34,583","If you take me there,
I'm sure I'll find Ares."
395,"00:39:38,504","00:39:40,881","Ares? As in, the God of War?"
396,"00:39:41,048","00:39:45,135","The God of War is our responsibility.
Only an Amazon can defeat him."
397,"00:39:46,011","00:39:47,638",With this.
398,"00:39:49,098","00:39:50,266","And once I do,"
399,"00:39:50,808","00:39:52,434",the war will end.
400,"00:39:59,567","00:40:01,652","Look, I appreciate your spirit,"
401,"00:40:02,319","00:40:04,363",but this war is...
402,"00:40:04,530","00:40:06,740",It's a great big mess.
403,"00:40:07,616","00:40:10,411","And there's not a whole lot
you and I can do about that."
404,"00:40:10,578","00:40:13,163","I mean, we can get back to London,
and try to get to the men who can."
405,"00:40:13,330","00:40:15,416",I'm the man who can!
406,"00:40:15,583","00:40:17,376","And once I find and destroy Ares,"
407,"00:40:17,543","00:40:20,170","the German armies
will be freed from his influence"
408,"00:40:20,337","00:40:23,340","and they will be good men again,
and the world will be better."
409,"00:40:27,845","00:40:28,846",Great.
410,"00:40:29,763","00:40:30,848",You'll see.
411,"00:40:34,310","00:40:35,352",What are you doing?
412,"00:40:35,769","00:40:37,855","Oh, I thought maybe you'd want to"
413,"00:40:39,273","00:40:40,399",get some sleep.
414,"00:40:43,360","00:40:46,530","And what about you?
Are you not sleeping?"
415,"00:40:46,697","00:40:48,365",Does the average man not sleep?
416,"00:40:52,494","00:40:55,623","Yes, we sleep.
We just don't sleep with, uh..."
417,"00:40:55,789","00:40:56,790",You don't sleep with women?
418,"00:40:56,957","00:40:59,877","No. I mean, I do sleep with...
I sleep with..."
419,"00:41:01,211","00:41:02,630","Yes, I do."
420,"00:41:02,796","00:41:05,257","But, out of the, uh,"
421,"00:41:05,466","00:41:07,843",confines of marriage
422,"00:41:08,010","00:41:09,428",it's just...
423,"00:41:11,889","00:41:13,891","It's not polite to assume, you know?"
424,"00:41:17,645","00:41:19,104","""Marriage""?"
425,"00:41:19,271","00:41:21,190",Marriage. Do you not have that on...
426,"00:41:22,441","00:41:23,817",You go before a judge
427,"00:41:23,984","00:41:28,155","and you swear to love,
honor and cherish each other"
428,"00:41:28,322","00:41:29,448",until death do you part.
429,"00:41:30,324","00:41:32,576","And do they?
Love each other till death?"
430,"00:41:32,743","00:41:34,495","Not very often, no."
431,"00:41:34,662","00:41:36,080",Then why do they do it?
432,"00:41:36,872","00:41:39,333",I have no idea.
433,"00:41:40,167","00:41:41,835","So, you cannot sleep with me
unless I marry you."
434,"00:41:42,002","00:41:44,213","I will sleep with you, if you want.
I'll sleep right there."
435,"00:41:44,380","00:41:45,464",There's plenty of room.
436,"00:41:45,631","00:41:48,175","- Then, fine, if you don't mind...
- No, it's up to you."
437,"00:41:48,342","00:41:50,761","I know it's up to me, I'm making
the choice. I will come sleep with you."
438,"00:41:50,928","00:41:51,929",Okay.
439,"00:41:54,807","00:41:55,974","Yeah, just..."
440,"00:41:57,267","00:41:58,477",Okay.
441,"00:42:13,492","00:42:18,122","You know, where I come from,
I'm not considered average."
442,"00:42:18,872","00:42:21,083","You know, being a spy,"
443,"00:42:21,250","00:42:24,545",you have to show a certain amount of
444,"00:42:26,588","00:42:27,798",vigor.
445,"00:42:31,051","00:42:34,304","Have you never met a man before?
What about your father?"
446,"00:42:34,471","00:42:36,223",I had no father.
447,"00:42:36,890","00:42:38,517",My mother sculpted me from clay
448,"00:42:38,684","00:42:40,811",and I was brought to life by Zeus.
449,"00:42:44,189","00:42:45,649","Well, that's neat."
450,"00:42:49,236","00:42:50,654",Sorry.
451,"00:42:53,157","00:42:54,658","Where I come from,"
452,"00:42:55,909","00:42:58,203",babies are made differently.
453,"00:42:59,204","00:43:01,039",You refer to reproductive biology.
454,"00:43:01,206","00:43:02,791","- Yes, yes.
- Yeah, I know."
455,"00:43:03,584","00:43:05,127",I know all about that.
