line,start_time,end_time,text
324,"00:20:43,687","00:20:45,861",You're such a dick.Why are you even here?
325,"00:20:45,904","00:20:47,600",I'ma dick?
326,"00:20:47,643","00:20:49,774","I'm not the one taking
advantage of drunk girls."
327,"00:20:49,817","00:20:51,730",You... You do know that not every guy
328,"00:20:51,774","00:20:54,164","is trying to getin my pants, right?"
329,"00:20:54,208","00:20:56,469","- You'd be surprised.
- You can't tell me"
330,"00:20:56,512","00:20:59,035","who I can and can't have sex with,
because it's none of your business anymore!"
331,"00:20:59,078","00:21:01,643","- Were you going to have sex with him?
- Oh, my God!"
332,"00:21:01,687","00:21:03,035","- What?
- You're insane!"
333,"00:21:03,078","00:21:06,035",You're avoiding the question.
334,"00:21:11,904","00:21:13,425",What if I was?
335,"00:21:13,469","00:21:15,600",What?
336,"00:21:16,904","00:21:19,035",You heard me.
337,"00:21:19,817","00:21:22,121",What if I was?
338,"00:21:22,164","00:21:24,425","What,
you don't like that?"
339,"00:21:24,469","00:21:27,382","You don't like the
idea of Trevor's hands..."
340,"00:21:27,425","00:21:29,512",all over my body?
341,"00:21:30,164","00:21:32,295",Touching me?
342,"00:21:36,774","00:21:38,861",I've missed this.
343,"00:21:38,904","00:21:42,295","- Tessa, you're drunk.
- Mm-hmm. So?"
344,"00:21:43,512","00:21:45,687",Tess...
345,"00:21:45,730","00:21:47,121",Hmm!
346,"00:21:47,164","00:21:48,425",You don't want this?
347,"00:21:48,469","00:21:51,164","Of course I want this,
but I..."
348,"00:21:51,556","00:21:54,991","Hardin... you have
two options here."
349,"00:21:56,600","00:21:58,643","Either you fuck me,"
350,"00:21:58,687","00:22:00,948",or you leave.
351,"00:22:00,991","00:22:03,078",You decide.
352,"00:22:29,078","00:22:31,208",Ohh.
353,"00:22:36,512","00:22:39,338","- Do you have a condom?
- Are you sure?"
354,"00:22:39,382","00:22:41,382","- Why not.
- You'll hate me tomorrow."
355,"00:22:41,425","00:22:44,382","Yeah, well,
I hate you already."
356,"00:22:58,861","00:23:00,687",Tell me I'm the only one.
357,"00:23:00,730","00:23:02,774",You're the only one.
358,"00:23:25,121","00:23:27,251",Mmm.
359,"00:23:42,904","00:23:44,251","- Hi!
- Morning!"
360,"00:23:44,295","00:23:45,948","- Kimberly!
- You up?"
361,"00:23:45,991","00:23:47,600","Yeah... no, yeah,
I've been up for a while."
362,"00:23:47,643","00:23:49,295","- See you down in five.
- Five minutes?"
363,"00:23:49,338","00:23:51,208","- Problem?
- Nope, not a problem."
364,"00:23:51,251","00:23:53,164","- Meet you in the lobby.
- Okay, I'll be right down."
365,"00:23:53,208","00:23:55,817","- Don't be late.
- Okay. Bye."
366,"00:23:56,904","00:23:59,035",Shit!
367,"00:24:02,861","00:24:05,035",Where are my clothes?!
368,"00:24:10,295","00:24:12,425",Ohh!
369,"00:24:14,338","00:24:15,991",Tessa!
370,"00:24:16,035","00:24:18,164",Come back to bed.
371,"00:24:19,382","00:24:21,251",Tessa!
372,"00:24:21,295","00:24:23,643","What?!
What do you want?!"
373,"00:24:24,208","00:24:27,164","The other Tessa.
The one who's nice?"
374,"00:24:27,208","00:24:30,251","Yeah, well,
she's late for work."
375,"00:24:34,512","00:24:36,208","-Where are my...
-Why are you so..."
376,"00:24:36,251","00:24:38,382",Hey! Privacy!
377,"00:24:38,904","00:24:41,295","Privacy. After what
we did last night,"
378,"00:24:41,338","00:24:42,512",you want privacy?
