line,start_time,end_time,text
282,"00:16:09,134","00:16:11,200","Great. We're
gonna be late now."
283,"00:16:11,235","00:16:13,334",I wanted good seats.
284,"00:16:13,369","00:16:16,205","We came all this way to miss the
opening ceremony. This is wonderful!"
285,"00:16:16,240","00:16:17,976","Trust me, I know what I'm doing."
286,"00:16:18,836","00:16:20,044",Hold up!
287,"00:16:23,346","00:16:26,743","Get caught in one of those, it'll
launch you halfway across the city."
288,"00:16:26,778","00:16:28,349","Okay, where are you taking me?"
289,"00:16:30,254","00:16:32,749","Don't be a glitch, this will
be totally worth it. Trust me."
290,"00:16:32,784","00:16:34,091","Hey, you don't be a glitch."
291,"00:16:34,126","00:16:35,785","Look, I know this is,
like, fun for you,"
292,"00:16:35,820","00:16:37,358","like, we're joking around,"
293,"00:16:37,393","00:16:39,954","but if you make me miss
any part of the Iacon 5000,"
294,"00:16:39,989","00:16:43,529","I swear I will smelt your
face right off your..."
295,"00:16:46,237","00:16:50,305","Welcome to the Iacon
5000. There they are."
296,"00:16:50,340","00:16:55,607","Put your hands together as today's
competitors are taking the field."
297,"00:16:55,642","00:16:58,577","Look! There's
Thunderglide and Behemoth!"
298,"00:16:58,612","00:17:02,251","This is unbelievable! I
feel like I'm in the race!"
299,"00:17:04,849","00:17:07,014",You did this for me?
300,"00:17:07,049","00:17:08,125",No.
301,"00:17:08,160","00:17:10,127",I did this for us.
302,"00:17:14,595","00:17:17,662","And now the moment you've
all been waiting for."
303,"00:17:17,697","00:17:19,400",The icon of Iacon!
304,"00:17:20,337","00:17:22,535",The savior of Cybertron!
305,"00:17:22,570","00:17:26,143","Quintessons fear
him, but we love him!"
306,"00:17:26,178","00:17:29,311","Our leader, the one and only..."
307,"00:17:29,346","00:17:31,115",Sentinel Prime!
308,"00:17:31,150","00:17:32,710","I love you, Sentinel!"
309,"00:17:35,011","00:17:39,123","Yes! It feels so good to
be here with you all today."
310,"00:17:42,557","00:17:45,657","My friends. My
Cybertronian family."
311,"00:17:46,858","00:17:49,023",It has been precisely 50 cycles
312,"00:17:49,058","00:17:51,564","since the Quintessons
attacked our home."
313,"00:17:51,599","00:17:55,106","Fifty cycles since we lost
the Matrix of Leadership"
314,"00:17:55,141","00:17:57,735",and our Energon supply dried up.
315,"00:17:57,770","00:18:01,805","Fifty cycles since the battle
that killed the other Primes,"
316,"00:18:01,840","00:18:03,774",my brothers and sisters in arms.
317,"00:18:03,809","00:18:08,009","Today we honor the Primes
who gave their lives for ours"
318,"00:18:08,044","00:18:11,716","and we show them that the strength of
Cybertron will never be diminished."
319,"00:18:15,953","00:18:18,558","Racers, on your marks!"
320,"00:18:23,367","00:18:26,203","I can't believe we get to
watch from the starting line."
321,"00:18:26,238","00:18:28,733",The best seats in the house!
322,"00:18:28,768","00:18:29,833",Why'd you bring jetpacks?
323,"00:18:29,868","00:18:31,571",Get set!
324,"00:18:31,606","00:18:34,376","It's time to show them we
are more than meets the eye."
325,"00:18:34,411","00:18:35,773","Oh, no."
326,"00:18:37,546","00:18:38,842",And they're off!
327,"00:18:45,323","00:18:47,884","Are you crazy?
Sure feels like it."
328,"00:18:49,789","00:18:52,889",The Iacon 5000 has begun!
329,"00:18:55,201","00:18:57,762","I'm sorry, are those
miners in the race?"
330,"00:18:57,797","00:19:00,204","Miners! Those are
miners, like us!"
331,"00:19:00,239","00:19:03,097","I can't believe what I'm seeing
here! Miners trying to run"
332,"00:19:03,132","00:19:04,813","in the Iacon 5000! You've
got to be kidding me."
333,"00:19:04,837","00:19:06,903",This is insane!
334,"00:19:06,938","00:19:09,543","There are miners in
the race! Miners?"
335,"00:19:09,578","00:19:10,786","No way! They can't
even transform!"
336,"00:19:10,810","00:19:12,612",It's Orion Pax and D-16!
337,"00:19:15,749","00:19:19,014","This is a first in
Iacon 5000 history."
338,"00:19:19,049","00:19:21,115",How are they going to survive?
339,"00:19:23,526","00:19:25,988","If we survive this,
I'm gonna kill you!"
340,"00:19:26,023","00:19:27,462",I accept those terms.
341,"00:19:32,865","00:19:35,833","It's Tailwind pulling into
the lead down the main stretch"
342,"00:19:35,868","00:19:38,605",followed by Strafe and Skyfire!
343,"00:19:40,136","00:19:41,608","Hey, look out!"
344,"00:19:44,173","00:19:46,712","I owe you one. More
like a thousand."
345,"00:19:49,178","00:19:50,914","I can't believe we're
not in last place!"
346,"00:19:53,787","00:19:55,985","Eat it, miner!"
347,"00:19:56,020","00:19:58,988","Darkwing delivers a
devastating blow! Gotcha!"
348,"00:20:05,898","00:20:08,162","We're not fast
enough! Improvise!"
349,"00:20:13,576","00:20:16,280","- Hey! Get off!
- Spinout! Big fan!"
350,"00:20:16,315","00:20:18,755","Hey! Jetstorm, I'm
so sorry. Big fan!"
351,"00:20:19,516","00:20:21,175",Get off!
352,"00:20:32,529","00:20:34,221",Time it just right!
353,"00:20:34,256","00:20:36,091",And... now!
354,"00:20:37,567","00:20:38,896",Move!
355,"00:20:42,066","00:20:45,166","And the miners have
fallen way behind."
356,"00:20:45,201","00:20:48,037","We can now focus on the real
contenders in this race."
357,"00:21:05,694","00:21:09,333","I don't believe it! The
miners take down Darkwing!"
358,"00:21:10,567","00:21:12,028","Oh, miners!"
359,"00:21:12,063","00:21:13,766","Great effort, Darkwing!"
360,"00:21:13,801","00:21:15,603","That worked! It
actually worked!"
361,"00:21:15,638","00:21:17,770","Is this the dumbest
thing we've ever done?"
362,"00:21:17,805","00:21:19,310","Oh, yeah, it's up there!"
363,"00:21:26,110","00:21:27,241","No, no, no!"
364,"00:21:28,750","00:21:29,782",Whoa!
365,"00:21:33,392","00:21:34,622",Wait!
366,"00:21:34,657","00:21:35,854","Go, go, go!"
367,"00:21:38,155","00:21:40,133","A four-bot pileup in
the magnetic tunnel"
368,"00:21:40,157","00:21:43,433","and the two miners are
now in first position!"
369,"00:21:43,468","00:21:46,403",This is unbelievable!
370,"00:21:50,299","00:21:51,804",Ah!
371,"00:21:51,839","00:21:53,168",D!
372,"00:21:53,203","00:21:55,170",No. Go. Leave me!
373,"00:21:55,205","00:21:57,480","No, we do this together."
374,"00:21:57,515","00:21:59,581","One miner is now
carrying the other"
375,"00:21:59,616","00:22:01,946",mere steps from the finish line
376,"00:22:01,981","00:22:05,719","in the most amazing, sensational,
dramatic, heartrending, exciting,"
377,"00:22:05,754","00:22:07,688","thrilling finish in
the history of..."
378,"00:22:11,595","00:22:13,463",We have a winner!
379,"00:22:13,498","00:22:16,598","Chromia comes from
behind to take the prize."
380,"00:22:16,633","00:22:18,963","Talk about an Iacon
5000 for the ages."
381,"00:22:21,000","00:22:22,736","Well, second place
is still pretty good."
382,"00:22:26,742","00:22:29,743","Paging Dr. Ratchet.
Dr. Ratchet to Medical Bay 94."
383,"00:22:29,778","00:22:31,844","Do not worry. You will
be fixed up in no time."
384,"00:22:31,879","00:22:34,143",Did I win?
385,"00:22:34,178","00:22:35,782",You participated.
386,"00:22:35,817","00:22:37,080",Yay!
387,"00:22:38,886","00:22:40,688",So...
388,"00:22:40,723","00:22:42,855","how long do you
think we'll be here?"
389,"00:22:42,890","00:22:44,120",I'm not talking to you.
390,"00:22:49,292","00:22:51,325","You know what? I can't
believe you made me do that."
391,"00:22:51,360","00:22:53,800","We are so screwed! Thought
you weren't talking to me."
392,"00:22:53,835","00:22:56,935","Hey, look, I know it's all a
big joke to you. But not me."
393,"00:22:56,970","00:22:59,168","I was paying my dues.
I was going places."
394,"00:22:59,203","00:23:00,543","And now they're
gonna bust me down"
395,"00:23:00,578","00:23:02,017","I... I don't even
know how many tiers!"
396,"00:23:02,041","00:23:03,810","I'm sorry, D."
397,"00:23:03,845","00:23:05,548","But come on, didn't you feel it?"
398,"00:23:05,583","00:23:07,649","Even for just a second,
didn't you feel liberated?"
399,"00:23:07,684","00:23:09,288","Didn't you feel like
you were something else?"
400,"00:23:09,312","00:23:12,148","Like you could be more
than what they say you are?"
401,"00:23:12,183","00:23:14,854","Yeah, I felt it. I did."
