line,start_time,end_time,text
244,"00:10:59,409","00:11:00,327","Yeah, it is!"
245,"00:11:00,410","00:11:02,120",♪ I can see it in his eyes ♪
246,"00:11:03,247","00:11:05,082","Now let's get
this dress right."
247,"00:11:06,250","00:11:07,584","Uh, no."
248,"00:11:08,085","00:11:09,920","Uh-uh. No, next."
249,"00:11:11,463","00:11:13,173","Satin, Chenille."
250,"00:11:13,257","00:11:15,342","-Fashion…
-…emergency."
251,"00:11:16,593","00:11:18,470","Look at you, Tiny Diamond."
252,"00:11:18,554","00:11:21,723","You make
the cutest little flower boy."
253,"00:11:21,807","00:11:24,518","Come on, Daddy.
I'm not a baby anymore."
254,"00:11:24,601","00:11:26,979","I'm the cutest
little flower man."
255,"00:11:27,062","00:11:28,814","But, Tiny,
you're only a month old."
256,"00:11:30,107","00:11:32,025","♪ Everybody treats me
Like I'm just a little baby ♪"
257,"00:11:32,109","00:11:33,944","♪ But I'm walking
And I'm talking on the daily ♪"
258,"00:11:34,027","00:11:35,153",♪ I'm rolling dice ♪
259,"00:11:35,237","00:11:36,488","♪ Drinking coffee
Getting wild ♪"
260,"00:11:36,572","00:11:38,657","♪ Daddy, I'm a man now
Not a little child ♪"
261,"00:11:38,740","00:11:40,284","Come on, guys. It's time."
262,"00:11:40,367","00:11:41,577",Ooh! Balloons!
263,"00:11:41,660","00:11:45,539","♪ We are family
Yeah, yeah, yeah, yeah, yeah ♪"
264,"00:11:45,622","00:11:47,833","♪ I got all my sisters
With me ♪"
265,"00:11:49,668","00:11:52,129",♪ We are family ♪
266,"00:11:53,589","00:11:56,508",♪ Get up everybody and sing ♪
267,"00:11:56,592","00:11:57,885","♪ Get up, get up, get up ♪"
268,"00:11:57,968","00:11:59,928",♪ We are family ♪
269,"00:12:00,012","00:12:01,972","♪ Hey, yeah ♪"
270,"00:12:02,055","00:12:04,349","♪ I got all my sisters
With me ♪"
271,"00:12:04,433","00:12:05,976",♪ Feeling good as hell ♪
272,"00:12:06,059","00:12:08,729",♪ We are family ♪
273,"00:12:10,147","00:12:12,524",♪ Get up everybody and sing ♪
274,"00:12:12,608","00:12:14,902","♪ Sing it to me
Sing it to me ♪"
275,"00:12:14,985","00:12:17,905",♪ Sing it to me ♪
276,"00:12:20,657","00:12:21,867",Oh.
277,"00:12:24,244","00:12:25,454","-Bridget.
-Poppy!"
278,"00:12:25,537","00:12:26,997",You look so beautiful.
279,"00:12:27,080","00:12:29,958","Thank you so much
for being my maid of honor."
280,"00:12:30,042","00:12:31,793","I couldn't have done this
without you."
281,"00:12:31,877","00:12:33,462","Oh, of course, Bridget."
282,"00:12:33,545","00:12:35,631","I love you like a sister.
Probably."
283,"00:12:35,714","00:12:37,841","I don't have a sister, so I
wouldn't know. Which is fine."
